Basis;System;Distance;Alpha;P;Value
aug-cc-pVTZ;H;6.6;-0.5;0;0.000000000007
aug-cc-pVTZ;H;6.6;-0.6;0;0.000000000010
aug-cc-pVTZ;H;6.6;-0.7;0;0.000000000012
aug-cc-pVTZ;H;6.6;-0.8;0;0.000000000013
aug-cc-pVTZ;H;6.6;-0.9;0;0.000000000013
aug-cc-pVTZ;H;6.6;-1.0;0;0.000000000013
aug-cc-pVTZ;H;6.6;-1.1;0;0.000000000013
aug-cc-pVTZ;H;6.6;-1.2;0;0.000000000012
aug-cc-pVTZ;H;6.6;-1.3;0;0.000000000011
aug-cc-pVTZ;H;6.6;-1.4;0;0.000000000010
aug-cc-pVTZ;H;6.6;-1.5;0;0.000000000009
aug-cc-pVTZ;H;6.7;1.0;1;0.000000000000
aug-cc-pVTZ;H;6.7;0.9;1;0.000000000000
aug-cc-pVTZ;H;6.7;0.8;1;0.000000000000
aug-cc-pVTZ;H;6.7;0.7;1;0.000000000000
aug-cc-pVTZ;H;6.7;0.6;1;0.000000000000
aug-cc-pVTZ;H;6.7;0.5;1;0.000000000000
aug-cc-pVTZ;H;6.7;0.4;1;0.000000000000
aug-cc-pVTZ;H;6.7;0.3;1;0.000000000000
aug-cc-pVTZ;H;6.7;0.2;1;0.000000000000
aug-cc-pVTZ;H;6.7;0.1;1;0.000000000000
aug-cc-pVTZ;H;6.7;0.0;1;0.000000000000
aug-cc-pVTZ;H;6.7;0.0;0;0.000000000000
aug-cc-pVTZ;H;6.7;-0.1;0;0.000000000000
aug-cc-pVTZ;H;6.7;-0.2;0;0.000000000001
aug-cc-pVTZ;H;6.7;-0.3;0;0.000000000002
aug-cc-pVTZ;H;6.7;-0.4;0;0.000000000003
aug-cc-pVTZ;H;6.7;-0.5;0;0.000000000005
aug-cc-pVTZ;H;6.7;-0.6;0;0.000000000006
aug-cc-pVTZ;H;6.7;-0.7;0;0.000000000007
aug-cc-pVTZ;H;6.7;-0.8;0;0.000000000008
aug-cc-pVTZ;H;6.7;-0.9;0;0.000000000009
aug-cc-pVTZ;H;6.7;-1.0;0;0.000000000009
aug-cc-pVTZ;H;6.7;-1.1;0;0.000000000009
aug-cc-pVTZ;H;6.7;-1.2;0;0.000000000009
aug-cc-pVTZ;H;6.7;-1.3;0;0.000000000009
aug-cc-pVTZ;H;6.7;-1.4;0;0.000000000009
aug-cc-pVTZ;H;6.7;-1.5;0;0.000000000009
aug-cc-pVTZ;H;6.8;1.0;1;0.000000000000
aug-cc-pVTZ;H;6.8;0.9;1;0.000000000000
aug-cc-pVTZ;H;6.8;0.8;1;0.000000000000
aug-cc-pVTZ;H;6.8;0.7;1;0.000000000000
aug-cc-pVTZ;H;6.8;0.6;1;0.000000000000
aug-cc-pVTZ;H;6.8;0.5;1;0.000000000000
aug-cc-pVTZ;H;6.8;0.4;1;0.000000000000
aug-cc-pVTZ;H;6.8;0.3;1;0.000000000000
aug-cc-pVTZ;H;6.8;0.2;1;0.000000000000
aug-cc-pVTZ;H;6.8;0.1;1;0.000000000000
aug-cc-pVTZ;H;6.8;0.0;1;0.000000000000
aug-cc-pVTZ;H;6.8;0.0;0;0.000000000000
aug-cc-pVTZ;H;6.8;-0.1;0;0.000000000000
aug-cc-pVTZ;H;6.8;-0.2;0;0.000000000001
aug-cc-pVTZ;H;6.8;-0.3;0;0.000000000001
aug-cc-pVTZ;H;6.8;-0.4;0;0.000000000002
aug-cc-pVTZ;H;6.8;-0.5;0;0.000000000003
aug-cc-pVTZ;H;6.8;-0.6;0;0.000000000004
aug-cc-pVTZ;H;6.8;-0.7;0;0.000000000005
aug-cc-pVTZ;H;6.8;-0.8;0;0.000000000006
aug-cc-pVTZ;H;6.8;-0.9;0;0.000000000006
aug-cc-pVTZ;H;6.8;-1.0;0;0.000000000007
aug-cc-pVTZ;H;6.8;-1.1;0;0.000000000008
aug-cc-pVTZ;H;6.8;-1.2;0;0.000000000009
aug-cc-pVTZ;H;6.8;-1.3;0;0.000000000009
aug-cc-pVTZ;H;6.8;-1.4;0;0.000000000010
aug-cc-pVTZ;H;6.8;-1.5;0;0.000000000010
aug-cc-pVTZ;H;6.9;1.0;1;0.000000000000
aug-cc-pVTZ;H;6.9;0.9;1;0.000000000000
aug-cc-pVTZ;H;6.9;0.8;1;0.000000000000
aug-cc-pVTZ;H;6.9;0.7;1;0.000000000000
aug-cc-pVTZ;H;6.9;0.6;1;0.000000000000
aug-cc-pVTZ;H;6.9;0.5;1;0.000000000000
aug-cc-pVTZ;H;6.9;0.4;1;0.000000000000
aug-cc-pVTZ;H;6.9;0.3;1;0.000000000000
aug-cc-pVTZ;H;6.9;0.2;1;0.000000000000
aug-cc-pVTZ;H;6.9;0.1;1;0.000000000000
aug-cc-pVTZ;H;6.9;0.0;1;0.000000000000
aug-cc-pVTZ;H;6.9;0.0;0;0.000000000000
aug-cc-pVTZ;H;6.9;-0.1;0;0.000000000000
aug-cc-pVTZ;H;6.9;-0.2;0;0.000000000000
aug-cc-pVTZ;H;6.9;-0.3;0;0.000000000001
aug-cc-pVTZ;H;6.9;-0.4;0;0.000000000001
aug-cc-pVTZ;H;6.9;-0.5;0;0.000000000002
aug-cc-pVTZ;H;6.9;-0.6;0;0.000000000003
aug-cc-pVTZ;H;6.9;-0.7;0;0.000000000003
aug-cc-pVTZ;H;6.9;-0.8;0;0.000000000004
aug-cc-pVTZ;H;6.9;-0.9;0;0.000000000005
aug-cc-pVTZ;H;6.9;-1.0;0;0.000000000006
aug-cc-pVTZ;H;6.9;-1.1;0;0.000000000008
aug-cc-pVTZ;H;6.9;-1.2;0;0.000000000009
aug-cc-pVTZ;H;6.9;-1.3;0;0.000000000010
aug-cc-pVTZ;H;6.9;-1.4;0;0.000000000011
aug-cc-pVTZ;H;6.9;-1.5;0;0.000000000012
aug-cc-pVTZ;H;7.0;1.0;1;0.000000000000
aug-cc-pVTZ;H;7.0;0.9;1;0.000000000000
aug-cc-pVTZ;H;7.0;0.8;1;0.000000000000
aug-cc-pVTZ;H;7.0;0.7;1;0.000000000000
aug-cc-pVTZ;H;7.0;0.6;1;0.000000000000
aug-cc-pVTZ;H;7.0;0.5;1;0.000000000000
aug-cc-pVTZ;H;7.0;0.4;1;0.000000000000
aug-cc-pVTZ;H;7.0;0.3;1;0.000000000000
aug-cc-pVTZ;H;7.0;0.2;1;0.000000000000
aug-cc-pVTZ;H;7.0;0.1;1;0.000000000000
aug-cc-pVTZ;H;7.0;0.0;1;0.000000000000
aug-cc-pVTZ;H;7.0;0.0;0;0.000000000000
aug-cc-pVTZ;H;7.0;-0.1;0;0.000000000000
aug-cc-pVTZ;H;7.0;-0.2;0;0.000000000000
aug-cc-pVTZ;H;7.0;-0.3;0;0.000000000001
aug-cc-pVTZ;H;7.0;-0.4;0;0.000000000001
aug-cc-pVTZ;H;7.0;-0.5;0;0.000000000001
aug-cc-pVTZ;H;7.0;-0.6;0;0.000000000002
aug-cc-pVTZ;H;7.0;-0.7;0;0.000000000002
aug-cc-pVTZ;H;7.0;-0.8;0;0.000000000003
aug-cc-pVTZ;H;7.0;-0.9;0;0.000000000005
aug-cc-pVTZ;H;7.0;-1.0;0;0.000000000006
aug-cc-pVTZ;H;7.0;-1.1;0;0.000000000008
aug-cc-pVTZ;H;7.0;-1.2;0;0.000000000010
aug-cc-pVTZ;H;7.0;-1.3;0;0.000000000011
aug-cc-pVTZ;H;7.0;-1.4;0;0.000000000012
aug-cc-pVTZ;H;7.0;-1.5;0;0.000000000013
cc-pVQZ;H;0.1;1.0;1;0.000000020399
cc-pVQZ;H;0.1;0.9;1;0.000000165727
cc-pVQZ;H;0.1;0.8;1;0.000000463974
cc-pVQZ;H;0.1;0.7;1;0.000000792721
cc-pVQZ;H;0.1;0.6;1;0.000001071463
cc-pVQZ;H;0.1;0.5;1;0.000001258391
cc-pVQZ;H;0.1;0.4;1;0.000001342243
cc-pVQZ;H;0.1;0.3;1;0.000001332397
cc-pVQZ;H;0.1;0.2;1;0.000001249528
cc-pVQZ;H;0.1;0.1;1;0.000001118134
cc-pVQZ;H;0.1;0.0;1;0.000000961424
cc-pVQZ;H;0.1;0.0;0;0.000000000459
cc-pVQZ;H;0.1;-0.1;0;0.000000159377
cc-pVQZ;H;0.1;-0.2;0;0.000000783140
cc-pVQZ;H;0.1;-0.3;0;0.000002048435
cc-pVQZ;H;0.1;-0.4;0;0.000004030119
cc-pVQZ;H;0.1;-0.5;0;0.000006667716
cc-pVQZ;H;0.1;-0.6;0;0.000009767402
cc-pVQZ;H;0.1;-0.7;0;0.000013037123
cc-pVQZ;H;0.1;-0.8;0;0.000016142926
cc-pVQZ;H;0.1;-0.9;0;0.000018770281
cc-pVQZ;H;0.1;-1.0;0;0.000020675410
cc-pVQZ;H;0.1;-1.1;0;0.000021716834
cc-pVQZ;H;0.1;-1.2;0;0.000021863963
cc-pVQZ;H;0.1;-1.3;0;0.000021185455
cc-pVQZ;H;0.1;-1.4;0;0.000019823770
cc-pVQZ;H;0.1;-1.5;0;0.000017963652
cc-pVQZ;H;0.2;1.0;1;0.000000032140
cc-pVQZ;H;0.2;0.9;1;0.000000567766
cc-pVQZ;H;0.2;0.8;1;0.000001747844
cc-pVQZ;H;0.2;0.7;1;0.000003075152
cc-pVQZ;H;0.2;0.6;1;0.000004217102
cc-pVQZ;H;0.2;0.5;1;0.000004996732
cc-pVQZ;H;0.2;0.4;1;0.000005361907
cc-pVQZ;H;0.2;0.3;1;0.000005346086
cc-pVQZ;H;0.2;0.2;1;0.000005030485
cc-pVQZ;H;0.2;0.1;1;0.000004513431
cc-pVQZ;H;0.2;0.0;1;0.000003889111
cc-pVQZ;H;0.2;0.0;0;0.000000000613
cc-pVQZ;H;0.2;-0.1;0;0.000000621648
cc-pVQZ;H;0.2;-0.2;0;0.000003031230
cc-pVQZ;H;0.2;-0.3;0;0.000007871894
cc-pVQZ;H;0.2;-0.4;0;0.000015390253
cc-pVQZ;H;0.2;-0.5;0;0.000025322617
cc-pVQZ;H;0.2;-0.6;0;0.000036913946
cc-pVQZ;H;0.2;-0.7;0;0.000049057428
cc-pVQZ;H;0.2;-0.8;0;0.000060508087
cc-pVQZ;H;0.2;-0.9;0;0.000070109757
cc-pVQZ;H;0.2;-1.0;0;0.000076981060
cc-pVQZ;H;0.2;-1.1;0;0.000080626008
cc-pVQZ;H;0.2;-1.2;0;0.000080959503
cc-pVQZ;H;0.2;-1.3;0;0.000078259229
cc-pVQZ;H;0.2;-1.4;0;0.000073068562
cc-pVQZ;H;0.2;-1.5;0;0.000066079100
cc-pVQZ;H;0.3;1.0;1;0.000000013127
cc-pVQZ;H;0.3;0.9;1;0.000000056713
cc-pVQZ;H;0.3;0.8;1;0.000000145979
cc-pVQZ;H;0.3;0.7;1;0.000000242295
cc-pVQZ;H;0.3;0.6;1;0.000000321682
cc-pVQZ;H;0.3;0.5;1;0.000000372636
cc-pVQZ;H;0.3;0.4;1;0.000000392908
cc-pVQZ;H;0.3;0.3;1;0.000000386131
cc-pVQZ;H;0.3;0.2;1;0.000000358910
cc-pVQZ;H;0.3;0.1;1;0.000000318622
cc-pVQZ;H;0.3;0.0;1;0.000000272010
cc-pVQZ;H;0.3;0.0;0;0.000000000298
cc-pVQZ;H;0.3;-0.1;0;0.000000043315
cc-pVQZ;H;0.3;-0.2;0;0.000000207022
cc-pVQZ;H;0.3;-0.3;0;0.000000532385
cc-pVQZ;H;0.3;-0.4;0;0.000001033418
cc-pVQZ;H;0.3;-0.5;0;0.000001690412
cc-pVQZ;H;0.3;-0.6;0;0.000002451911
cc-pVQZ;H;0.3;-0.7;0;0.000003244376
cc-pVQZ;H;0.3;-0.8;0;0.000003986363
cc-pVQZ;H;0.3;-0.9;0;0.000004603248
cc-pVQZ;H;0.3;-1.0;0;0.000005039053
cc-pVQZ;H;0.3;-1.1;0;0.000005263251
cc-pVQZ;H;0.3;-1.2;0;0.000005272031
cc-pVQZ;H;0.3;-1.3;0;0.000005084877
cc-pVQZ;H;0.3;-1.4;0;0.000004738084
cc-pVQZ;H;0.3;-1.5;0;0.000004277077
cc-pVQZ;H;0.4;1.0;1;0.000000009415
cc-pVQZ;H;0.4;0.9;1;0.000000041483
cc-pVQZ;H;0.4;0.8;1;0.000000109586
cc-pVQZ;H;0.4;0.7;1;0.000000182450
cc-pVQZ;H;0.4;0.6;1;0.000000241403
cc-pVQZ;H;0.4;0.5;1;0.000000278021
cc-pVQZ;H;0.4;0.4;1;0.000000291167
cc-pVQZ;H;0.4;0.3;1;0.000000284114
cc-pVQZ;H;0.4;0.2;1;0.000000262197
cc-pVQZ;H;0.4;0.1;1;0.000000231127
cc-pVQZ;H;0.4;0.0;1;0.000000195966
cc-pVQZ;H;0.4;0.0;0;0.000000000398
cc-pVQZ;H;0.4;-0.1;0;0.000000028371
cc-pVQZ;H;0.4;-0.2;0;0.000000133618
cc-pVQZ;H;0.4;-0.3;0;0.000000340950
cc-pVQZ;H;0.4;-0.4;0;0.000000657527
cc-pVQZ;H;0.4;-0.5;0;0.000001069173
cc-pVQZ;H;0.4;-0.6;0;0.000001542252
cc-pVQZ;H;0.4;-0.7;0;0.000002030166
cc-pVQZ;H;0.4;-0.8;0;0.000002482393
cc-pVQZ;H;0.4;-0.9;0;0.000002853557
cc-pVQZ;H;0.4;-1.0;0;0.000003110477
cc-pVQZ;H;0.4;-1.1;0;0.000003235989
cc-pVQZ;H;0.4;-1.2;0;0.000003229367
cc-pVQZ;H;0.4;-1.3;0;0.000003103920
cc-pVQZ;H;0.4;-1.4;0;0.000002882842
cc-pVQZ;H;0.4;-1.5;0;0.000002594442
cc-pVQZ;H;0.5;1.0;1;0.000000009729
cc-pVQZ;H;0.5;0.9;1;0.000000017761
cc-pVQZ;H;0.5;0.8;1;0.000000038668
cc-pVQZ;H;0.5;0.7;1;0.000000062316
cc-pVQZ;H;0.5;0.6;1;0.000000082192
cc-pVQZ;H;0.5;0.5;1;0.000000095039
cc-pVQZ;H;0.5;0.4;1;0.000000100094
cc-pVQZ;H;0.5;0.3;1;0.000000098212
cc-pVQZ;H;0.5;0.2;1;0.000000091078
cc-pVQZ;H;0.5;0.1;1;0.000000080610
cc-pVQZ;H;0.5;0.0;1;0.000000068563
cc-pVQZ;H;0.5;0.0;0;0.000000000512
cc-pVQZ;H;0.5;-0.1;0;0.000000017620
cc-pVQZ;H;0.5;-0.2;0;0.000000081259
cc-pVQZ;H;0.5;-0.3;0;0.000000205217
cc-pVQZ;H;0.5;-0.4;0;0.000000392458
cc-pVQZ;H;0.5;-0.5;0;0.000000633317
cc-pVQZ;H;0.5;-0.6;0;0.000000907028
cc-pVQZ;H;0.5;-0.7;0;0.000001185871
cc-pVQZ;H;0.5;-0.8;0;0.000001440598
cc-pVQZ;H;0.5;-0.9;0;0.000001645658
cc-pVQZ;H;0.5;-1.0;0;0.000001783068
cc-pVQZ;H;0.5;-1.1;0;0.000001844323
cc-pVQZ;H;0.5;-1.2;0;0.000001830339
cc-pVQZ;H;0.5;-1.3;0;0.000001749838
cc-pVQZ;H;0.5;-1.4;0;0.000001616828
cc-pVQZ;H;0.5;-1.5;0;0.000001447833
cc-pVQZ;H;0.6;1.0;1;0.000000023285
cc-pVQZ;H;0.6;0.9;1;0.000000059306
cc-pVQZ;H;0.6;0.8;1;0.000000157221
cc-pVQZ;H;0.6;0.7;1;0.000000267569
cc-pVQZ;H;0.6;0.6;1;0.000000359354
cc-pVQZ;H;0.6;0.5;1;0.000000417695
cc-pVQZ;H;0.6;0.4;1;0.000000439689
cc-pVQZ;H;0.6;0.3;1;0.000000429938
cc-pVQZ;H;0.6;0.2;1;0.000000396687
cc-pVQZ;H;0.6;0.1;1;0.000000348971
cc-pVQZ;H;0.6;0.0;1;0.000000294850
cc-pVQZ;H;0.6;0.0;0;0.000000001032
cc-pVQZ;H;0.6;-0.1;0;0.000000043682
cc-pVQZ;H;0.6;-0.2;0;0.000000200241
cc-pVQZ;H;0.6;-0.3;0;0.000000500627
cc-pVQZ;H;0.6;-0.4;0;0.000000948042
cc-pVQZ;H;0.6;-0.5;0;0.000001516042
cc-pVQZ;H;0.6;-0.6;0;0.000002153281
cc-pVQZ;H;0.6;-0.7;0;0.000002793957
cc-pVQZ;H;0.6;-0.8;0;0.000003370629
cc-pVQZ;H;0.6;-0.9;0;0.000003826034
cc-pVQZ;H;0.6;-1.0;0;0.000004121424
cc-pVQZ;H;0.6;-1.1;0;0.000004240267
cc-pVQZ;H;0.6;-1.2;0;0.000004187467
cc-pVQZ;H;0.6;-1.3;0;0.000003985207
cc-pVQZ;H;0.6;-1.4;0;0.000003666946
cc-pVQZ;H;0.6;-1.5;0;0.000003271057
cc-pVQZ;H;0.7;1.0;1;0.000000022021
cc-pVQZ;H;0.7;0.9;1;0.000000035023
cc-pVQZ;H;0.7;0.8;1;0.000000079760
cc-pVQZ;H;0.7;0.7;1;0.000000131198
cc-pVQZ;H;0.7;0.6;1;0.000000173801
cc-pVQZ;H;0.7;0.5;1;0.000000200245
cc-pVQZ;H;0.7;0.4;1;0.000000209226
cc-pVQZ;H;0.7;0.3;1;0.000000203136
cc-pVQZ;H;0.7;0.2;1;0.000000186096
cc-pVQZ;H;0.7;0.1;1;0.000000162529
cc-pVQZ;H;0.7;0.0;1;0.000000136313
cc-pVQZ;H;0.7;0.0;0;0.000000000865
cc-pVQZ;H;0.7;-0.1;0;0.000000017420
cc-pVQZ;H;0.7;-0.2;0;0.000000078177
cc-pVQZ;H;0.7;-0.3;0;0.000000194004
cc-pVQZ;H;0.7;-0.4;0;0.000000365204
cc-pVQZ;H;0.7;-0.5;0;0.000000580733
cc-pVQZ;H;0.7;-0.6;0;0.000000820351
cc-pVQZ;H;0.7;-0.7;0;0.000001058828
cc-pVQZ;H;0.7;-0.8;0;0.000001270877
cc-pVQZ;H;0.7;-0.9;0;0.000001435539
cc-pVQZ;H;0.7;-1.0;0;0.000001539141
cc-pVQZ;H;0.7;-1.1;0;0.000001576457
cc-pVQZ;H;0.7;-1.2;0;0.000001550212
cc-pVQZ;H;0.7;-1.3;0;0.000001469376
cc-pVQZ;H;0.7;-1.4;0;0.000001346846
cc-pVQZ;H;0.7;-1.5;0;0.000001197072
cc-pVQZ;H;0.8;1.0;1;0.000000010048
cc-pVQZ;H;0.8;0.9;1;0.000000013068
cc-pVQZ;H;0.8;0.8;1;0.000000025824
cc-pVQZ;H;0.8;0.7;1;0.000000040433
cc-pVQZ;H;0.8;0.6;1;0.000000052191
cc-pVQZ;H;0.8;0.5;1;0.000000059028
cc-pVQZ;H;0.8;0.4;1;0.000000060721
cc-pVQZ;H;0.8;0.3;1;0.000000058123
cc-pVQZ;H;0.8;0.2;1;0.000000052537
cc-pVQZ;H;0.8;0.1;1;0.000000045294
cc-pVQZ;H;0.8;0.0;1;0.000000037512
cc-pVQZ;H;0.8;0.0;0;0.000000000354
cc-pVQZ;H;0.8;-0.1;0;0.000000005151
cc-pVQZ;H;0.8;-0.2;0;0.000000023073
cc-pVQZ;H;0.8;-0.3;0;0.000000057498
cc-pVQZ;H;0.8;-0.4;0;0.000000108637
cc-pVQZ;H;0.8;-0.5;0;0.000000173265
cc-pVQZ;H;0.8;-0.6;0;0.000000245343
cc-pVQZ;H;0.8;-0.7;0;0.000000317285
cc-pVQZ;H;0.8;-0.8;0;0.000000381446
cc-pVQZ;H;0.8;-0.9;0;0.000000431458
cc-pVQZ;H;0.8;-1.0;0;0.000000463136
cc-pVQZ;H;0.8;-1.1;0;0.000000474844
cc-pVQZ;H;0.8;-1.2;0;0.000000467351
cc-pVQZ;H;0.8;-1.3;0;0.000000443327
cc-pVQZ;H;0.8;-1.4;0;0.000000406643
cc-pVQZ;H;0.8;-1.5;0;0.000000361650
cc-pVQZ;H;0.9;1.0;1;0.000000004625
cc-pVQZ;H;0.9;0.9;1;0.000000005646
cc-pVQZ;H;0.9;0.8;1;0.000000009295
cc-pVQZ;H;0.9;0.7;1;0.000000013227
cc-pVQZ;H;0.9;0.6;1;0.000000016141
cc-pVQZ;H;0.9;0.5;1;0.000000017551
cc-pVQZ;H;0.9;0.4;1;0.000000017500
cc-pVQZ;H;0.9;0.3;1;0.000000016311
cc-pVQZ;H;0.9;0.2;1;0.000000014395
cc-pVQZ;H;0.9;0.1;1;0.000000012141
cc-pVQZ;H;0.9;0.0;1;0.000000009851
cc-pVQZ;H;0.9;0.0;0;0.000000000251
cc-pVQZ;H;0.9;-0.1;0;0.000000002225
cc-pVQZ;H;0.9;-0.2;0;0.000000009550
cc-pVQZ;H;0.9;-0.3;0;0.000000023569
cc-pVQZ;H;0.9;-0.4;0;0.000000044328
cc-pVQZ;H;0.9;-0.5;0;0.000000070487
cc-pVQZ;H;0.9;-0.6;0;0.000000099586
cc-pVQZ;H;0.9;-0.7;0;0.000000128557
cc-pVQZ;H;0.9;-0.8;0;0.000000154325
cc-pVQZ;H;0.9;-0.9;0;0.000000174347
cc-pVQZ;H;0.9;-1.0;0;0.000000186960
cc-pVQZ;H;0.9;-1.1;0;0.000000191529
cc-pVQZ;H;0.9;-1.2;0;0.000000188381
cc-pVQZ;H;0.9;-1.3;0;0.000000178602
cc-pVQZ;H;0.9;-1.4;0;0.000000163753
cc-pVQZ;H;0.9;-1.5;0;0.000000145586
cc-pVQZ;H;1.0;1.0;1;0.000000003671
cc-pVQZ;H;1.0;0.9;1;0.000000004027
cc-pVQZ;H;1.0;0.8;1;0.000000004975
cc-pVQZ;H;1.0;0.7;1;0.000000005869
cc-pVQZ;H;1.0;0.6;1;0.000000006390
cc-pVQZ;H;1.0;0.5;1;0.000000006450
cc-pVQZ;H;1.0;0.4;1;0.000000006105
cc-pVQZ;H;1.0;0.3;1;0.000000005475
cc-pVQZ;H;1.0;0.2;1;0.000000004691
cc-pVQZ;H;1.0;0.1;1;0.000000003866
cc-pVQZ;H;1.0;0.0;1;0.000000003079
cc-pVQZ;H;1.0;0.0;0;0.000000000315
cc-pVQZ;H;1.0;-0.1;0;0.000000001516
cc-pVQZ;H;1.0;-0.2;0;0.000000005637
cc-pVQZ;H;1.0;-0.3;0;0.000000013358
cc-pVQZ;H;1.0;-0.4;0;0.000000024664
cc-pVQZ;H;1.0;-0.5;0;0.000000038804
cc-pVQZ;H;1.0;-0.6;0;0.000000054440
cc-pVQZ;H;1.0;-0.7;0;0.000000069932
cc-pVQZ;H;1.0;-0.8;0;0.000000083645
cc-pVQZ;H;1.0;-0.9;0;0.000000094239
cc-pVQZ;H;1.0;-1.0;0;0.000000100845
cc-pVQZ;H;1.0;-1.1;0;0.000000103142
cc-pVQZ;H;1.0;-1.2;0;0.000000101319
cc-pVQZ;H;1.0;-1.3;0;0.000000095964
cc-pVQZ;H;1.0;-1.4;0;0.000000087917
cc-pVQZ;H;1.0;-1.5;0;0.000000078115
cc-pVQZ;H;1.1;1.0;1;0.000000002898
cc-pVQZ;H;1.1;0.9;1;0.000000002917
cc-pVQZ;H;1.1;0.8;1;0.000000003113
cc-pVQZ;H;1.1;0.7;1;0.000000003287
cc-pVQZ;H;1.1;0.6;1;0.000000003340
cc-pVQZ;H;1.1;0.5;1;0.000000003244
cc-pVQZ;H;1.1;0.4;1;0.000000003018
cc-pVQZ;H;1.1;0.3;1;0.000000002698
cc-pVQZ;H;1.1;0.2;1;0.000000002329
cc-pVQZ;H;1.1;0.1;1;0.000000001948
cc-pVQZ;H;1.1;0.0;1;0.000000001583
cc-pVQZ;H;1.1;0.0;0;0.000000000261
cc-pVQZ;H;1.1;-0.1;0;0.000000001079
cc-pVQZ;H;1.1;-0.2;0;0.000000003753
cc-pVQZ;H;1.1;-0.3;0;0.000000008750
cc-pVQZ;H;1.1;-0.4;0;0.000000016095
cc-pVQZ;H;1.1;-0.5;0;0.000000025334
cc-pVQZ;H;1.1;-0.6;0;0.000000035618
cc-pVQZ;H;1.1;-0.7;0;0.000000045878
cc-pVQZ;H;1.1;-0.8;0;0.000000055033
cc-pVQZ;H;1.1;-0.9;0;0.000000062178
cc-pVQZ;H;1.1;-1.0;0;0.000000066713
cc-pVQZ;H;1.1;-1.1;0;0.000000068399
cc-pVQZ;H;1.1;-1.2;0;0.000000067338
cc-pVQZ;H;1.1;-1.3;0;0.000000063905
cc-pVQZ;H;1.1;-1.4;0;0.000000058647
cc-pVQZ;H;1.1;-1.5;0;0.000000052187
cc-pVQZ;H;1.2;1.0;1;0.000000001702
cc-pVQZ;H;1.2;0.9;1;0.000000001685
cc-pVQZ;H;1.2;0.8;1;0.000000001842
cc-pVQZ;H;1.2;0.7;1;0.000000002039
cc-pVQZ;H;1.2;0.6;1;0.000000002189
cc-pVQZ;H;1.2;0.5;1;0.000000002248
cc-pVQZ;H;1.2;0.4;1;0.000000002205
cc-pVQZ;H;1.2;0.3;1;0.000000002073
cc-pVQZ;H;1.2;0.2;1;0.000000001873
cc-pVQZ;H;1.2;0.1;1;0.000000001634
cc-pVQZ;H;1.2;0.0;1;0.000000001381
cc-pVQZ;H;1.2;0.0;0;0.000000000147
cc-pVQZ;H;1.2;-0.1;0;0.000000000718
cc-pVQZ;H;1.2;-0.2;0;0.000000002638
cc-pVQZ;H;1.2;-0.3;0;0.000000006275
cc-pVQZ;H;1.2;-0.4;0;0.000000011672
cc-pVQZ;H;1.2;-0.5;0;0.000000018507
cc-pVQZ;H;1.2;-0.6;0;0.000000026158
cc-pVQZ;H;1.2;-0.7;0;0.000000033825
cc-pVQZ;H;1.2;-0.8;0;0.000000040692
cc-pVQZ;H;1.2;-0.9;0;0.000000046071
cc-pVQZ;H;1.2;-1.0;0;0.000000049504
cc-pVQZ;H;1.2;-1.1;0;0.000000050803
cc-pVQZ;H;1.2;-1.2;0;0.000000050041
cc-pVQZ;H;1.2;-1.3;0;0.000000047497
cc-pVQZ;H;1.2;-1.4;0;0.000000043584
cc-pVQZ;H;1.2;-1.5;0;0.000000038769
cc-pVQZ;H;1.3;1.0;1;0.000000000914
cc-pVQZ;H;1.3;0.9;1;0.000000000984
cc-pVQZ;H;1.3;0.8;1;0.000000001308
cc-pVQZ;H;1.3;0.7;1;0.000000001714
cc-pVQZ;H;1.3;0.6;1;0.000000002075
cc-pVQZ;H;1.3;0.5;1;0.000000002318
cc-pVQZ;H;1.3;0.4;1;0.000000002414
cc-pVQZ;H;1.3;0.3;1;0.000000002370
cc-pVQZ;H;1.3;0.2;1;0.000000002211
cc-pVQZ;H;1.3;0.1;1;0.000000001976
cc-pVQZ;H;1.3;0.0;1;0.000000001699
cc-pVQZ;H;1.3;0.0;0;0.000000000091
cc-pVQZ;H;1.3;-0.1;0;0.000000000592
cc-pVQZ;H;1.3;-0.2;0;0.000000002356
cc-pVQZ;H;1.3;-0.3;0;0.000000005733
cc-pVQZ;H;1.3;-0.4;0;0.000000010756
cc-pVQZ;H;1.3;-0.5;0;0.000000017117
cc-pVQZ;H;1.3;-0.6;0;0.000000024217
cc-pVQZ;H;1.3;-0.7;0;0.000000031299
cc-pVQZ;H;1.3;-0.8;0;0.000000037601
cc-pVQZ;H;1.3;-0.9;0;0.000000042488
cc-pVQZ;H;1.3;-1.0;0;0.000000045546
cc-pVQZ;H;1.3;-1.1;0;0.000000046619
cc-pVQZ;H;1.3;-1.2;0;0.000000045792
cc-pVQZ;H;1.3;-1.3;0;0.000000043339
cc-pVQZ;H;1.3;-1.4;0;0.000000039653
cc-pVQZ;H;1.3;-1.5;0;0.000000035168
cc-pVQZ;H;1.4;1.0;1;0.000000000884
cc-pVQZ;H;1.4;0.9;1;0.000000000920
cc-pVQZ;H;1.4;0.8;1;0.000000001264
cc-pVQZ;H;1.4;0.7;1;0.000000001723
cc-pVQZ;H;1.4;0.6;1;0.000000002147
cc-pVQZ;H;1.4;0.5;1;0.000000002445
cc-pVQZ;H;1.4;0.4;1;0.000000002578
